"","time","measured_M0","reference_M0","command_M0","measured_M1","reference_M1","command_M1","measured_M2","reference_M2","command_M2","measured_M3","reference_M3","command_M3","measured_M4","reference_M4","command_M4","measured_M5","reference_M5","command_M5","measured_M6","reference_M6","command_M6","angle_0","angle_1","angle_2","angle_3","angle_4","angle_5","angle_6","JR3_FX","JR3_FY","JR3_FZ","JR3_MX","JR3_MY","JR3_MZ","map_creation_id","unix_time_seconds"
"373",311.8645,2.33628689,2.324173,0.36599877,4.45607561,4.468433,0.88780656,5.40951653,5.402361,0.92159028,5.21243423,5.215668,1.34388068,5.32017968,5.329766,1.40395818,-0.0176187,0.546195,10,-0.04495033,4.703463,10,162.6696,158.58,-129.06,153.18,152.46,9408206.5632,9921827.8998,2.14446627531169,-0.165973791573582,-1.22424613345244,-0.0366092665190756,-0.0619953488452388,0.000636243979253731,1512347428280.48,1512385101
"374",312.6655,5.7351182,5.743969,1.34672167,1.51442179,1.5277,0.24179821,5.76516647,5.776287,1.2813674,3.93270429,3.934402,0.7672794,9.61045483,9.620608,2.42888149,-0.01931282,3.572415,10,-0.03986797,3.053866,10,176.94,132.3288,-129.42,149.76,169.56,9432732.3786,9946839.87,2.68383458616169,0.0981847227064179,-1.61597474429244,-0.00875774024467562,-0.0789925686822388,0.00502303414925373,1512347428279.79,1512385102
"375",313.4665,4.01797082,4.011596,0.72239427,2.50694468,2.510597,0.6987713,3.36834071,3.366737,0.48886357,2.67059321,2.699488,0.48206007,7.14609044,7.139954,1.51667932,-0.02484689,3.505275,10,-0.04088444,5.417208,10,172.62,134.1,-119.7,141.48,164.88,9457487.6274,9972083.4354,2.77864548214169,0.103825129406418,-0.995875090662438,-0.00448555577867562,-0.0892048880718388,0.00425459926925373,1512347428282.72,1512385103
"376",314.2651,4.04936832,4.108098,0.9598216,4.85181991,4.855254,1.2688676,2.60023165,2.587132,0.32623344,5.404998,5.41028,1.38725558,0.60186036,0.271828,0,-0.02168451,8.873136,10,-0.03591511,3.563325,10,172.656,149.9364,-114.3,151.2,115.1748,9481925.9628,9997960.617,1.54630571084169,-0.210989923123582,-0.395872721372438,-0.0405339908780756,-0.0482473087358388,-0.00102108864074627,1512347428282.31,1512385104
"377",315.0675,7.59965289,7.640309,1.92054259,6.03927876,6.034144,1.56016211,5.76697358,5.772079,1.29258016,8.64424774,8.663143,2.20522457,0.57746528,0.459192,0,-0.02145872,0.211386,10,-0.03907736,3.29731,10,189,161.46,-126.9,167.4738,112.527,9506893.9194,10024041.537,1.46961586843169,-0.244981092663582,-0.779432939042438,-0.0519340442872756,-0.0390817140676388,-0.000110408160746269,1512347428281.21,1512385105
"378",315.8685,3.63645796,3.638999,0.62460845,8.06509683,8.073123,2.06195128,1.96674766,1.979759,0.23305072,4.01752271,4.02095,0.76078872,0.62625554,1.164237,0.27090655,-0.03094563,1.029126,10,-0.04167503,0.615776,10,174.06,168.3666,-110.7,151.0092,105.9066,9531142.713,10050131.4372,1.31598529194169,-0.273562833763582,-0.139053014672438,-0.0454948020652756,-0.0404156657378388,-0.00175065754074627,1512347428282.71,1512385105
"379",316.6695,4.46589283,4.470035,1.07215512,8.2183574,8.245297,2.16438347,3.09897731,3.090069,0.71664396,5.69288363,5.697606,1.4657238,1.08739188,1.086876,0.38823374,-0.02586331,4.750342,10,-0.04291739,8.423526,10,175.14,170.6634,-114.6438,156.78,110.88,9556396.551,10076028.7698,1.34748263459169,-0.254505007893582,-0.406293496302438,-0.0453362504326756,-0.0386088382708388,-0.00106196390074627,1512347428280.86,1512385106
"380",317.4705,0.62309266,0.534244,0,8.21858328,8.22616,1.87345182,7.91691154,7.922093,1.81705153,5.90588966,5.906499,1.5394287,7.19691372,7.213124,1.84733435,-0.02586328,4.041624,10,-0.04641853,0.67241,10,138.276,174.42,-134.4402,161.1,158.5242,9581176.5768,10101322.3878,2.19838150822169,-0.144922507153582,-1.70781949534244,-0.0355704266274756,-0.0580339684234388,0.00189748229925373,1512347428281.92,1512385107
"381",318.2705,9.15563425,9.160181,2.16628483,4.62627725,4.6119,0.94528137,7.64415994,7.684053,1.52560986,2.53506443,2.531764,0.46227088,7.84914584,7.87095,2.01119202,-0.03071974,1.917668,10,-0.03907739,5.75103,10,196.6518,162.9,-135.72,148.302,162.36,9605679.426,10126353.339,2.19304980915169,-0.0822459964335821,-1.02975419864244,-0.0261493163418756,-0.0629176045820388,0.00243655265925373,1512347428282.78,1512385108
"382",319.0715,1.33800602,1.332045,0.16091682,7.9737277,7.983877,1.98888477,2.02254036,2.024922,0.23480008,0.61699444,0.66513,0.02174632,1.34952705,1.367565,0.16560002,-0.03139748,2.557364,10,-0.05263031,9.33739,10,148.8078,166.32,-108.198,118.8306,122.6718,9630481.1112,10152203.4036,1.29859979086169,-0.257151908283582,0.139514009927562,-0.0341431857848756,-0.0445011229862388,-0.00257198987074627,1512347428279.52,1512385109
"383",319.8725,8.51029215,8.487934,2.11038015,0.83338944,0.828605,0.08533552,1.38453883,1.374886,0.09961981,0.78719584,0.780259,0.04185036,0.89494118,0.874652,0.04736471,-0.01840921,4.225217,10,-0.04065859,2.346855,10,188.1108,117.333,-99.1512,115.3674,112.284,9654095.817,10178377.6302,1.16622146545169,-0.105001326563582,0.341211824217562,-0.0168171662892756,-0.0422269578880388,-0.000859705660746269,1512347428282.89,1512385109
"384",320.6735,3.97143938,4.00061,0.72489167,6.65446694,6.661088,1.69904959,6.11686372,6.130825,1.36915672,3.32079211,3.308716,0.92759742,8.43248413,8.446459,2.1467575,-0.01343991,7.715393,10,-0.04483734,2.009161,10,178.9308,162.819,-126.6138,143.6184,163.4508,9678603.7692,10203669.765,2.38774628894169,-0.00618354375358209,-1.04429153016244,-0.0151295433854756,-0.0717929254678388,0.00306654543925373,1512347428282.34,1512385110
"385",321.4735,3.05402373,3.027957,0.51991168,4.75051206,4.761929,0.95966245,0.80684769,0.553487,0,0.59384156,0.200949,0,7.98670744,8.020135,1.77312861,-0.01784459,4.300537,10,-0.04856439,6.579198,10,168.3,155.2644,-95.3874,119.007,163.08,9703310.3424,10228835.4858,2.66046948211169,0.139994327426418,-0.304558472862438,0.00936961008092438,-0.0912386885512388,0.00413143201925373,1512347428281.33,1512385111
"386",322.27237,6.07585964,6.093394,1.42588613,3.16979377,3.18266,0.62024066,4.81307711,4.82255,1.08589017,6.74571598,6.73393,1.70819546,0.63032137,0.202355,0,-0.01163288,6.544237,10,-0.03489862,2.590976,10,181.44,147.24,-118.98,156.807,113.1516,9727945.9704,10254691.278,1.52311724149169,-0.211214870233582,-0.582464016342438,-0.0431846373558756,-0.0451452396888388,-0.000507097280746269,1512347428281.18,1512385112
"387",323.0755,4.48464098,4.578818,0.86579981,5.33565797,5.336831,1.37784597,4.0861913,4.079582,0.66101701,8.08089996,8.106096,2.05270325,0.5932769,0.302482,0,-0.01276226,4.956615,10,-0.04585384,3.469594,10,179.64,156.6,-118.8,163.6002,109.4814,9752866.7868,10280841.6456,1.54945025702169,-0.216142508213582,-0.678309007882438,-0.0457024732262756,-0.0442780712494388,-0.000251580330746269,1512347428280.59,1512385113
"388",323.8765,8.79851635,8.796323,2.10606235,7.19579188,7.179112,1.86091261,2.23769222,2.226555,0.27202325,6.49792425,6.511954,1.4191462,6.28299826,6.305542,1.63517489,-0.02484694,4.552571,10,-0.03557619,4.82793,10,195.4512,168.2298,-114.3,162.54,152.5734,9777706.5042,10306361.9196,2.35279857016169,0.0228742972864179,-0.913925485552438,-0.0166374506362756,-0.0694391726622388,0.00366332075925373,1512347428282.83,1512385113
"389",324.6765,7.00942587,7.006146,1.43738481,7.7594791,7.773573,2.0190022,6.2047315,6.199142,1.38645316,3.19655746,3.204695,0.60968997,2.54613258,2.554585,0.42001389,-0.00982576,1.670972,10,-0.03964216,0.501669,10,193.6566,170.46,-126.36,149.1084,136.8234,9802866.2328,10331990.775,1.68016162741169,-0.230264198153582,-0.279850447282438,-0.0419168638874756,-0.0507157613272388,-0.000629720340746269,1512347428280.03,1512385114
"390",325.4775,3.28814933,3.299598,0.56561283,5.15416225,5.155711,1.07527161,6.68845617,6.685208,1.49566317,3.9688453,3.968493,1.04350094,4.52033419,4.508698,1.16209502,-0.024734,9.505258,10,-0.05714794,6.157876,10,174.96,162.9,-127.44,150.66,144,9827949.627,10357549.4718,1.81099286636169,-0.200368447833582,-0.826380938122438,-0.0387917737438756,-0.0524977812962388,-0.000145285460746269,1512347428281.8,1512385115
"391",326.2785,4.77297813,4.820246,1.13072459,3.26647102,3.269234,0.6175031,0.96406098,0.977557,0.02078518,6.17977056,6.169542,1.54606852,1.04368389,1.0569,0.09438951,-0.0224751,9.390002,10,-0.04528917,3.986022,10,176.04,149.58,-99.774,155.3058,117.6678,9852878.8314,10383495.7014,1.72871166190169,-0.128850711663582,-0.422127237732438,-0.0292598994772756,-0.0547815332570388,2.56856692537314e-05,1512347428282.7,1512385116
"392",327.0795,9.72101445,9.736611,2.31679074,7.81482014,7.736147,2.01792843,2.72006151,2.711833,0.64767083,5.81485945,5.845361,1.53629833,9.89754994,9.915183,2.5029235,-0.01807047,3.30892,10,-0.05872904,4.360169,10,199.8,172.4688,-114.7824,160.56,169.8462,9877386.6252,10408588.7454,2.77382401738169,0.189184378666418,-1.20976190344244,0.00309118012612438,-0.0815289319966388,0.00673587170925373,1512347428281.41,1512385117
"393",327.8795,5.02268954,4.998313,0.96654641,8.82168685,8.819958,2.24448963,2.64710192,2.647318,0.36953463,2.6128805,2.638083,0.47392658,6.41276707,6.406833,1.3380961,-0.0221363,8.857004,10,-0.05161385,9.910895,10,186.66,174.5802,-113.76,146.412,161.46,9902122.3098,10433773.4256,2.58245011944169,0.0127296255164179,-0.535806213412438,-0.0111492425308756,-0.0821610275878388,0.00304488856925373,1512347428282.03,1512385117
"394",328.6805,6.91353931,6.941874,1.71897402,2.48367891,2.494391,0.45568168,9.53659335,9.529779,2.14975493,6.51599473,6.514023,1.69901063,5.2657422,5.263502,1.0787088,-0.01660222,1.217131,10,-0.04562797,6.082334,10,189.72,148.7034,-138.5532,161.4384,159.12,9927137.4084,10459198.26,2.22447250961169,-0.0733448398535821,-1.60597631116244,-0.0309909701034756,-0.0599630958912388,0.00284908521925373,1512347428281.63,1512385118
"395",329.4815,1.75972573,1.744232,0.2438976,3.64312825,3.627825,0.94841772,5.62545891,5.614117,0.9510444,7.23734648,7.233694,1.8352251,1.05847906,1.071132,0.10062738,-0.02676683,6.070824,10,-0.04912912,0.710169,10,159.0012,149.04,-128.7,162,122.715,9951992.9982,10485115.398,1.72100994520169,-0.322460026053582,-1.05483713778244,-0.0571843295294756,-0.0490420221230388,-0.00173186562074627,1512347428282.67,1512385119
"396",330.2825,3.47032241,3.455527,0.88034201,2.7492025,2.748717,0.50230923,1.04097346,1.055722,0.04327945,1.3582235,1.36555,0.16806612,8.56338234,8.551857,2.16179808,-0.0164893,5.351109,10,-0.04585386,9.4261,10,163.62,142.02,-98.946,130.4892,162.8316,9976673.6694,10510434.603,2.63682376169169,0.172810059166418,-0.645769335942438,0.0100592316061244,-0.0886309953228388,0.00466974973925373,1512347428280,1512385120
"397",331.0825,5.88374786,5.886561,1.38572552,3.34677188,3.352569,0.89900601,5.5435771,5.54831,1.23959484,3.38177998,3.382327,0.93707818,8.97572858,8.965618,2.27775089,-0.02010338,3.513759,10,-0.04732207,6.023872,10,179.9064,145.44,-122.94,143.64,168.12,10001102.535,10535366.5488,2.58695113932169,0.140671164886418,-1.17216311142244,-0.000954273658275622,-0.0797767855654388,0.00519802396925373,1512347428282.51,1512385121
"398",331.8835,4.88253035,5.003136,1.02386817,6.27860013,6.275115,1.59947189,7.21475958,7.216553,1.61855129,1.6295067,1.632578,0.26584495,5.80379129,5.785945,1.19598734,-0.02179745,8.98496,10,-0.04370795,3.50317,10,179.46,160.56,-129.24,136.08,161.28,10025932.9968,10560659.4216,2.27211999237169,-0.0570569459135821,-0.699404469942438,-0.0201175338322756,-0.0711775528064388,0.00195755444925373,1512347428282.51,1512385121
"399",332.6845,3.39431348,3.390766,0.591523,5.0461909,5.042002,1.04820421,2.44053358,2.420268,0.29862263,3.39759175,3.405722,0.92355107,8.05560127,8.059258,2.02880677,-0.02744448,0.05408,10,-0.04969383,8.261303,10,172.8,159.12,-114.435,142.92,165.4074,10050636.2958,10585826.19,2.68180111208169,0.0781372763764179,-0.856672662532438,-0.00468766437807562,-0.0854644143106388,0.00392710076925373,1512347428282.77,1512385122
"400",333.4855,0.66555834,0.45701,0,2.51902936,2.534058,0.44879868,1.62284355,1.602118,0.14356903,1.56671176,1.571502,0.20222196,8.23946862,8.211197,1.91846081,-0.02010338,9.578681,10,-0.04336916,0.992673,10,132.6384,138.4578,-104.0868,130.3488,165.42,10075355.9046,10610986.8654,2.81847998419169,0.152186946686418,-0.845566410982438,0.00596733361572438,-0.0944949219628388,0.00444500863925373,1512347428279.58,1512385123
"401",334.2855,2.01835944,2.05825,0.49802061,5.24779013,5.250992,1.35681661,7.61976466,7.627649,1.71282707,2.84271461,2.857977,0.80844472,4.91472284,4.909442,0.98260765,-0.01411751,2.03063,10,-0.04856443,7.072824,10,147.78,153.8028,-129.24,139.14,158.4,10100375.091,10636444.9818,2.18083743534169,-0.100913949263582,-1.01146340274244,-0.0259018825152756,-0.0669853012158388,0.00120224570925373,1512347428279.59,1512385124
"402",335.0865,0.72394851,0.731445,0.02569782,0.41765466,0.23046,0,5.28460411,5.292412,0.91122215,8.40007012,8.434694,2.10258787,5.44317194,5.40105,1.34717026,-0.02620219,8.498038,10,-0.05025853,3.460509,10,130.5,107.37,-125.64,162.9522,158.58,10125429.7302,10661942.2518,2.72824878940169,0.0470758767664179,-1.95863966244244,-0.0186854714858756,-0.0798233762370388,0.00425468449925373,1512347428278.74,1512385125
"403",335.8875,7.84111973,7.812473,1.93419514,8.40550019,8.422835,2.14052952,8.64086098,8.640763,1.95852966,2.85807452,2.876648,0.56469947,2.8796462,2.845759,0.5143401,-0.02620216,6.288154,10,-0.05398555,4.157202,10,191.502,175.1976,-136.7442,148.1562,145.44,10150677.5652,10687628.5632,1.65773842337169,-0.291860731433582,-0.492608896402438,-0.0496967852318756,-0.0475182413664388,-0.00107328293074627,1512347428280.65,1512385125
"404",336.6885,9.56255891,9.579433,2.28536444,8.12032484,8.172208,2.06148109,7.59785424,7.599475,1.46738764,1.95963206,1.961639,0.35488628,3.70241838,3.693841,1.01340244,-0.01897401,9.960464,10,-0.05918081,2.102527,10,198.6714,175.5,-135.72,142.2576,146.34,10175850.7038,10713219.7032,1.65305607836169,-0.295622710453582,-0.317105110862438,-0.0488265810914756,-0.0486030588362388,-0.00131602830074627,1512347428280.45,1512385126
"405",337.4885,3.35354196,3.337636,0.56563146,3.45485609,3.464946,0.6684127,7.64359526,7.649306,1.47191175,9.59622428,9.615772,2.39644702,0.58288638,0.234917,0,-0.03263979,3.66915,10,-0.05116203,8.556438,10,174.7368,155.6604,-134.82,171.459,116.1486,10200167.0424,10739155.4244,1.59477561715169,-0.327017431843582,-1.21388902034244,-0.0620095232036756,-0.0410904027720388,-0.00115915427074627,1512347428281.58,1512385127
"406",338.28782,9.7031699,9.710298,2.3073397,5.94271444,5.937812,1.5385851,1.76040511,1.770935,0.16140317,8.35410329,8.362882,1.8640176,8.90423707,8.923706,2.25657003,-0.01547284,0.502791,10,-0.0393033,3.756284,10,199.3356,165.78,-115.785,171.36,167.6538,10224657.8478,10764368.2926,2.83838266210169,0.198897759116418,-1.62873153065244,-0.000864077372875622,-0.0804007829110388,0.00732331483925373,1512347428279.05,1512385128
"407",339.0905,2.13920575,2.121137,0.3243175,0.41562176,0.200897,0,4.6825177,4.678142,1.05161675,6.45410334,6.469731,1.32518384,1.758259,1.754323,0.24933569,-0.02733161,5.103576,10,-0.05014561,0.24001,10,159.138,106.9056,-119.88,160.38,131.3262,10249322.6772,10790182.7802,2.11242688975169,-0.133342397393582,-1.02307253068244,-0.0343107352326756,-0.0658071877340388,0.000421847119253731,1512347428279.81,1512385129
"408",339.8915,8.99966344,9.009404,2.14000462,8.60676062,8.596968,2.19490591,6.98210187,7.007891,1.59194729,7.87173387,7.885239,2.02787648,7.02016167,7.007551,1.78856823,-0.02236213,3.663991,10,-0.04833855,5.968202,10,199.26,179.0172,-135.3276,171.7848,162.0414,10274092.1892,10815499.2708,2.24789756375169,-0.0244889207335821,-1.56355174427244,-0.0266683565858756,-0.0575696096240388,0.00436160455925373,1512347428280.22,1512385129
"409",340.6915,9.30347341,9.312509,2.21833594,8.29617358,8.31187,1.90680755,6.04525935,6.070513,1.115217,9.42048867,9.429195,2.37321018,1.47150285,1.467576,0.18751508,-0.02654105,1.915461,10,-0.04879031,1.254866,10,200.1852,179.1,-133.56,175.14,132.6852,10299134.0232,10841200.362,1.79167576907169,-0.264495044503582,-0.924000822012438,-0.0558382711204756,-0.0467319727504388,0.000363294549253731,1512347428281.69,1512385130
"410",341.4925,5.1226419,5.158538,1.01160009,4.24770003,4.258404,0.84666599,6.13199772,6.149746,1.15894967,5.68136369,5.687257,1.15891782,7.51834279,7.517579,1.92543966,-0.02620216,3.525816,10,-0.04924208,1.952244,10,188.1,162.8172,-132.66,164.88,161.523,10323988.7184,10866529.3464,2.33747759043169,-0.0563935901635821,-1.57543156933244,-0.0270023161172756,-0.0633857374076388,0.00317390727925373,1512347428282.81,1512385131
"411",342.2935,3.16606082,3.162849,0.52981502,1.12014585,1.118004,0.14481382,6.45534676,6.471421,1.1355164,1.28571557,1.275991,0.14736091,1.14702455,1.150303,0.11000486,-0.02575044,2.501039,10,-0.04811263,9.274692,10,169.0488,123.732,-127.98,131.112,123.4044,10348388.6184,10892433.1104,1.26515923766169,-0.366651665803582,-0.409267579992438,-0.0527154677744756,-0.0396384056722388,-0.00383724997074627,1512347428281.73,1512385132
"412",343.0945,2.18415608,2.212906,0.36083742,9.303718,9.304117,2.35795838,7.39569047,7.385124,1.70263409,8.4584605,8.46615,2.14564617,8.5497165,8.554479,2.17005001,-0.02111985,1.090713,10,-0.04359502,9.055067,10,166.68,180.144,-136.5282,172.3644,167.5008,10372947.2604,10917674.334,2.43936622127169,-0.00825228646358209,-2.16041487091244,-0.0243560988212756,-0.0608813131744388,0.00498315742925373,1512347428282.22,1512385133
"413",343.8945,1.76955161,1.765732,0.24294619,7.9772289,7.984968,1.76970097,9.34696594,9.377232,2.00796287,0.50439266,0.432963,0,9.76394114,9.775949,2.49548015,-0.02902571,3.61163,10,-0.04969381,7.344716,10,160.3188,178.2,-139.68,129.5172,171.3096,10397309.3856,10942535.1024,2.26944208948169,-0.142956569383582,-1.16171764455244,-0.0281458087128756,-0.0657226343386388,0.00130258726925373,1512347428281.36,1512385133
"414",344.6955,8.3753283,8.337965,1.99222707,0.95728533,0.942199,0.12067907,8.76475692,8.774803,1.7777851,8.66649708,8.690398,2.17720329,6.55055455,6.542308,1.40903275,-0.02631511,8.423373,10,-0.04438555,9.373679,10,194.22,130.275,-140.04,170.64,167.22,10421996.3802,10967735.3346,2.55422816588169,0.0802399273664179,-2.15352488827244,-0.0171465511378756,-0.0665675669066388,0.00593051057925373,1512347428281.11,1512385134
"415",345.4965,9.16738004,9.153607,2.18698881,8.06159565,7.916512,2.06527784,2.59176109,2.611793,0.33454606,5.13845822,5.157688,1.06211185,3.40289996,3.379927,0.63176341,-0.02213632,9.336784,10,-0.049355,5.558475,10,198.4086,172.4076,-120.4326,160.02,149.4,10447170.696,10993363.749,2.26215084589169,-0.102049586453582,-0.491237520462438,-0.0281855992914756,-0.0699133819568388,0.00154648351925373,1512347428281.42,1512385135
"416",346.2975,4.92115597,5.076356,1.00686742,1.5756356,1.576184,0.25083836,3.4498837,3.450166,0.79894367,7.01835463,7.020982,1.75601251,9.31658329,9.308437,2.36353216,-0.01886104,8.172631,10,-0.04212675,7.158055,10,184.86,136.5894,-121.14,164.34,170.118,10471805.127,11018495.9088,2.94796001729169,0.233695765906418,-1.81431196974244,0.00376438288132438,-0.0859479809848388,0.00750422491925373,1512347428282.84,1512385136
"417",347.0975,9.00350339,9.007986,2.13689285,4.06801127,4.065036,1.08474335,3.9812694,3.932423,0.81641185,3.2577713,3.276883,0.60788116,5.4105321,5.424759,1.10351447,-0.0206681,5.370656,10,-0.0592938,3.572978,10,196.2,149.94,-122.22,150.8544,160.56,10496628.972,11043830.9124,2.53070852714169,0.0464208060164179,-0.709118854972438,-0.0110267656308756,-0.0800006387418388,0.00355205293925373,1512347428282.63,1512385137
"418",347.8985,4.65201876,4.607222,0.87563969,8.06848505,7.91709,2.07497414,3.90966511,3.919136,0.8818058,6.22020335,6.223904,1.61854637,8.87521134,8.885637,2.26159302,-0.03354327,4.359723,10,-0.04991971,8.165215,10,186.3,172.3932,-123.5844,163.0008,170.28,10521198.2124,11068901.4402,2.72963336951169,0.129846553386418,-1.44171049824244,-0.00515588308827562,-0.0784136293592388,0.00603415904925373,1512347428282.2,1512385137
"419",348.6995,5.05216707,5.178996,1.0568315,7.10080872,7.095587,1.59628458,0.88500256,0.89007,0,2.88822971,2.908093,0.5121328,7.15681986,7.14471,1.52117845,-0.03410799,5.258701,10,-0.05861615,4.536817,10,185.76,171.54,-103.311,149.103,166.5,10545941.3382,11094140.9934,2.83584025689169,0.120968488826418,-0.602338478942438,0.000928798752924378,-0.0913963114868388,0.00471301283925373,1512347428280.6,1512385138
"420",349.5005,2.5953724,2.604278,0.41296357,8.23281384,8.230157,2.1132123,9.15078806,9.167802,2.07124606,5.15573809,5.143711,1.35757538,2.84881346,2.847723,0.50037435,-0.02992928,8.542562,10,-0.05364674,8.942702,10,171.297,174.42,-138.3624,158.5242,147.9582,10571147.3628,11119830.7878,1.83174185276169,-0.294576447983582,-1.04169022951244,-0.0516966324108756,-0.0501040564842388,-0.000807721490746269,1512347428278.7,1512385139
"421",350.3005,1.81201723,1.808991,0.25331611,9.77919858,9.77166,2.47100543,3.01438482,3.019829,0.40980271,9.51197062,9.512696,2.38057872,0.58830751,0.027095,0,-0.02281393,4.677551,10,-0.05737382,6.147002,10,162.2736,180.8802,-121.86,172.8918,116.1684,10596008.7306,11145845.475,1.74074064019169,-0.311558709143582,-0.849180745622438,-0.0573679138176756,-0.0485108160328388,-0.000927699490746269,1512347428279.15,1512385140
"422",351.1015,2.74874569,2.76116,0.74846571,5.70926602,5.702087,1.20070672,5.0260831,5.120762,1.10414806,0.51162084,0.187922,0,9.65653459,9.676851,2.43878537,-0.03410803,7.720691,10,-0.05906788,9.427277,10,163.08,167.4738,-125.64,125.7048,170.4978,10620631.5642,11171150.6148,2.47817818825169,-0.0215826053135821,-0.885330100672438,-0.0120519954042756,-0.0776917448340388,0.00237719029925373,1512347428281,1512385141
"423",351.9025,6.05180324,6.071023,1.42453505,1.56422864,1.569101,0.24270132,1.73905941,1.734811,0.16671701,6.7805017,6.78702,1.70569816,2.09391852,2.078183,0.31783624,-0.01999042,8.363109,10,-0.05522792,6.97242,10,180.2034,135.5562,-110.0304,158.3946,137.4102,10645649.856,11196879.1722,2.19600630693169,-0.0411994075335821,-0.701972049652438,-0.0219953056498756,-0.0699958703576388,0.00160810506925373,1512347428280.99,1512385141
"424",352.7035,1.22653366,1.248708,0.13962254,3.94535764,3.94281,1.05469281,2.8293881,2.834767,0.67078435,9.07511618,9.097636,2.25663487,5.52392451,5.522661,1.45065057,-0.02281391,4.218424,10,-0.05714787,8.237121,10,151.2666,148.8636,-114.6798,168.8958,153.7002,10670648.4576,11222401.6206,2.61264303874169,0.0681247554564179,-1.63297374475244,-0.0137086833696756,-0.0768859495738388,0.00433433891925373,1512347428282.27,1512385142
"425",353.5035,6.54004509,6.54522,1.55511936,4.28124339,4.293142,1.13542182,3.57931379,3.585876,0.83592614,7.66923142,7.669572,1.65299327,7.10520592,7.118098,1.82270634,-0.01603753,4.265531,10,-0.04562795,5.437677,10,184.4226,153.8496,-119.6136,168.3,162.18,10695386.7918,11247558.5772,2.63470424592169,0.145136878796418,-1.56774021566244,-0.00576360478647562,-0.0757361288174388,0.00591000904925373,1512347428279.03,1512385143
"426",354.3045,8.61882801,8.642112,2.07713107,9.42953396,9.438554,2.40744153,6.93048801,6.92314,1.58583682,6.85583311,6.900035,1.5624381,1.30423783,1.29398,0.15633193,-0.01965163,6.768862,10,-0.04348209,1.66631,10,197.2746,181.6524,-133.011,167.76,131.4792,10720449.5346,11273325.4134,1.62867336979169,-0.293488954353582,-0.606495769012438,-0.0557471595134756,-0.0440412657648388,-0.000526204970746269,1512347428281.53,1512385144
"427",355.1055,2.28964256,2.281623,0.35247473,9.32675793,9.353559,2.12911273,2.46583227,2.451782,0.29895188,4.67054522,4.652583,0.91790902,1.89073834,1.91054,0.28120557,-0.03094572,8.038628,10,-0.04845152,0.283488,10,167.3406,181.44,-117,158.418,130.5774,10745619.3072,11299309.0704,1.75500067311169,-0.278470340223582,-0.429608970632438,-0.0470523353460756,-0.0528752301812388,-0.00145560767074627,1512347428281.71,1512385145
"428",355.9065,7.10858764,7.110068,1.79077049,6.24370146,6.250856,1.32361474,5.04449241,5.047347,1.12292213,0.76969009,0.781024,0.07438406,2.79268187,2.801084,0.77250359,-0.02868681,7.372956,10,-0.04879032,7.974437,10,187.8822,172.44,-122.58,128.9304,133.3926,10770890.7042,11325102.5556,1.40782504300169,-0.267538037023582,0.120801225657562,-0.0401258777900756,-0.0455576436490388,-0.00197711075074627,1512347428282.26,1512385145
"429",356.7065,9.14332371,9.113152,2.17883737,6.01386706,6.066287,1.41703128,3.45462724,3.44795,0.50448165,4.35532807,4.347518,1.16595438,6.89750812,6.90866,1.77231258,-0.03173626,5.2849,10,-0.05263028,0.780724,10,197.64,172.44,-122.04,152.82,158.4,10795727.952,11350374.534,2.25761554999169,-0.0355134152535821,-0.709104179432438,-0.0187037478954756,-0.0679845212688388,0.00243409397925373,1512347428279.9,1512385146
"430",357.5075,7.37275541,7.370789,1.54391312,9.07670714,9.074678,2.31153208,6.27509355,6.221952,1.3989175,4.34764808,4.340845,1.18330657,9.10786904,9.124112,2.32294618,-0.04122326,8.193579,10,-0.04641857,7.200743,10,196.74,181.44,-131.4,155.88,169.4484,10820212.8462,11375308.5606,2.39169800126169,0.0122840802264179,-1.16411080787244,-0.0156610758050756,-0.0674148531342388,0.00405458232925373,1512347428282.55,1512385147
"431",358.3085,3.61330508,3.598073,0.62458312,5.31578041,5.315291,1.15224107,9.34707889,9.348457,2.04551635,6.71318913,6.715989,1.74468015,6.69941028,6.675058,1.42015224,-0.02258811,1.409769,10,-0.05048439,4.977791,10,180.4536,170.82,-140.58,165.1446,166.14,10844941.0266,11400489.6732,2.31622497270169,-0.0728397644335821,-1.88007688349244,-0.0299543310518756,-0.0592951847230388,0.00350997764925373,1512347428282.73,1512385148
"432",359.1095,4.3960957,4.44486,0.80175321,3.81581461,3.80453,0.72259269,2.84418329,2.853066,0.38592544,0.98032425,1.002304,0.0933122,7.73112294,7.811353,1.76533618,-0.02270103,3.782816,10,-0.04235269,7.620513,10,180,156.8916,-118.107,131.7798,165.96,10869782.517,11425779.3564,2.63144562890169,0.0432709506264179,-0.555900685602438,-0.00553605936307562,-0.0866212696070388,0.00301354318925373,1512347428279.69,1512385149
"433",359.9095,1.3207261,1.326991,0.15576281,6.99983973,7.024357,1.7892003,4.99897735,5.00346,1.11799985,4.75287894,4.755836,1.24609483,2.54308322,2.538721,0.42922314,-0.02157158,6.971958,10,-0.04777384,0.256149,10,154.2708,167.5314,-123.66,151.74,143.1774,10894987.9188,11451480.7806,1.98246508574169,-0.202301709253582,-0.729723891052438,-0.0368479084554756,-0.0610100786938388,-0.000513438290746269,1512347428281.74,1512385149
